id,category
1242754,Single-playerDownloadable Content Steam | Achievements Steam Trading | Cards Partial Controller | Support Steam Cloud StatsSteam | Leaderboards Incorporates 3rd-party | DRM: Denuvo | Anti-tamper5 different | PC within | a day | machine activation
532190,Single-playerShared/Split Screen | PvPShared/Split Screen | Co-opSteam Achievements Full | controller supportSteam | Trading Cards Steam | Leaderboards Remote Play | on Phone Remote | Play on | Tablet Remote Play | on TVRemote | Play Together
407200,Single-playerOnline PvPOnline | Co-opCross-Platform Multiplayer Downloadable | Content Steam Achievements Steam | Trading Cards Partial | Controller Support Steam
573130,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards
314680,Additional High-Quality
224460,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam | Cloud Remote Play | on TV
313340,Single-playerSteam Achievements Steam | Trading Cards Partial | Controller Support Steam
331480,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Captions | availableSteam Cloud Remote | Play on
346560,Single-playerSteam Achievements Steam | Trading Cards Captions | availableSteam Cloud Remote | Play on | Phone Remote Play | on Tablet
1300,
1241267,Single-playerDownloadable Content Steam | Achievements Steam Trading | Cards Partial Controller | Support Steam Cloud StatsSteam | Leaderboards Incorporates 3rd-party | DRM: Denuvo | Anti-tamper5 different | PC within | a day | machine activation
1349060,Single-playerSteam Achievements Remote | Play Together Profile | Features Limited 
1116780,Single-playerSteam Achievements Full | controller supportSteam | Cloud Remote Play | on Phone Remote | Play on | Tablet Remote Play | on TVRemote | Play Together
1158270,Single-playerOnline Co-opShared/Split | Screen Co-opCross-Platform | Multiplayer Downloadable Content Full | controller support
1214410,Single-playerFull controller | supportProfile Features
771720,Single-playerOnline PvPOnline | Co-opCross-Platform Multiplayer Downloadable | Content Steam Achievements Full | controller supportSteam | Trading Cards Captions | availableSteam Workshop Steam | Cloud Includes level
770970,Single-playerDownloadable Content Steam | Achievements Steam Trading | Cards Partial Controller | Support Steam Cloud StatsSteam
55399,Single-playerDownloadable Content
1016600,Single-playerSteam Achievements Full | controller supportSteam | Cloud Remote Play | on TV
241369,Single-playerCross-Platform Multiplayer Downloadable | Content Steam Achievements Steam | Trading Cards Steam | Workshop Steam Cloud
929480,Single-playerDownloadable Content Steam | Achievements Steam Leaderboards
594350,Single-playerRequires agreement | to a | 3rd-party EULAAttack | Helicopter Dating | Simulator EULA
32750,
402040,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam
1082250,Single-playerDownloadable Content
223330,Single-playerSteam Achievements Steam | Trading Cards Steam
97130,
260470,Single-playerDownloadable Content
1004260,Single-playerDownloadable Content Steam
862390,Single-playerSteam Achievements Partial | Controller Support StatsRequires | agreement to | a 3rd-party | EULAFly Inside Flight | Simulator EULA
208140,Single-playerOnline PvPCross-Platform | Multiplayer Steam Achievements Steam | Trading Cards Steam | Cloud Requires agreement | to a | 3rd-party EULAeula_208140
440640,Single-playerSteam Achievements Steam | Trading Cards
293220,Steam Achievements Full | controller supportSteam | Trading Cards Steam | Workshop StatsSteam Leaderboards Remote | Play on | TVRequires agreement | to a | 3rd-party EULAH-Hour: | World's Elite
918380,Single-playerSteam Achievements Captions | availableSteam Cloud
575300,Single-playerDownloadable Content Partial | Controller Support Steam
775580,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards
898800,Single-playerOnline PvPSteam | Achievements Full controller | supportSteam Cloud Steam | Leaderboards Remote Play | on TV
3700,Single-playerSteam Trading
320320,Single-playerRemote Play
1101140,
673940,MMOOnline PvPSteam | Trading Cards In-App
919410,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam | Cloud Remote Play | on Phone Remote | Play on | Tablet Remote Play | on TV
208807,Single-playerDownloadable Content
1162600,Single-playerOnline PvPShared/Split | Screen PvPDownloadable | Content Steam Achievements Full | controller supportSteam | Trading Cards Steam | Cloud Steam Leaderboards
1375364,Single-playerDownloadable Content Steam
673260,Online PvPOnline | Co-opCross-Platform Multiplayer Steam | Achievements Full controller
55396,Single-playerDownloadable Content Steam | Achievements Partial Controller | Support Steam Cloud
231330,Single-playerSteam Achievements Steam | Trading Cards Partial | Controller Support Steam | Cloud Steam Leaderboards
588730,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam
1121720,Single-playerSteam Achievements Steam | Cloud Profile Features
691770,Single-playerSteam Cloud
593240,Single-playerSteam Leaderboards
752910,Single-playerOnline PvPCross-Platform | Multiplayer Partial Controller
1239260,Single-playerShared/Split Screen | PvPSteam Achievements Partial | Controller Support Steam | Cloud Remote Play | Together Profile Features
402880,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards
1316182,Single-playerOnline PvPShared/Split | Screen PvPDownloadable | Content Steam Achievements Full | controller supportSteam | Trading Cards In-App | Purchases Steam Cloud Remote | Play on | Phone Remote Play | on Tablet Remote | Play on | TVRemote Play
529050,Single-playerDownloadable Content Full | controller supportSteam | Workshop StatsSteam Leaderboards Includes | level editor
415710,Single-playerOnline PvPCross-Platform | Multiplayer Downloadable Content Steam | Achievements Steam Trading | Cards Steam Workshop Partial | Controller Support Steam
1138100,Single-playerShared/Split Screen | PvPSteam Trading | Cards Steam Cloud Includes | level editorRemote | Play Together
1087421,Single-playerOnline PvPOnline | Co-opDownloadable Content Steam | Achievements Partial Controller
253880,Single-playerOnline PvPCross-Platform | Multiplayer Steam Trading | Cards Steam Cloud Includes | level editor
600420,
880520,Single-playerOnline PvPOnline | Co-opDownloadable Content Steam | Trading Cards In-App
638160,Single-playerSteam Achievements Steam | Trading Cards Partial | Controller Support Steam
770070,
1035510,Single-playerOnline Co-op
639130,Single-playerSteam Achievements Full | controller support
893020,Single-playerSteam Cloud
389510,Single-playerOnline PvPCross-Platform | Multiplayer Steam Achievements Full | controller supportSteam | Trading Cards Remote | Play Together
812560,Single-playerSteam Achievements
243040,Single-playerRequires agreement | to a | 3rd-party EULAStartopia
1105810,MMOOnline PvPIncludes | level editorRequires | 3rd-Party Account: None Requires | agreement to | a 3rd-party | EULAOnset EULA
632000,Single-playerSteam Achievements Steam
1254360,Single-playerOnline PvPIn-App | Purchases Profile Features
1323860,Single-playerSteam Achievements Steam | is learning | about this
251430,Single-playerSteam Achievements Steam | Trading Cards
593210,Single-playerSteam Leaderboards
618620,MMOOnline PvPCross-Platform | Multiplayer In-App Purchases Profile | Features Limited Requires | agreement to | a 3rd-party | EULANaval Armada
800342,Single-playerShared/Split Screen | Co-opDownloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards Steam Cloud Steam
510540,Single-playerFull controller | supportSteam Trading
348200,Steam Achievements Steam | Workshop Steam Cloud StatsRemote | Play Together
559260,Single-playerFull controller | supportSteam Cloud
1291540,Single-playerStats Steam is | learning about | this game 
719330,Downloadable Content Steam | Achievements Full controller | supportStats Steam Leaderboards
432980,Single-playerOnline PvPShared/Split | Screen PvPOnline | Co-opShared/Split Screen | Co-opSteam Achievements Full | controller supportSteam | Trading Cards Steam | Cloud Steam Leaderboards Remote | Play on
294000,Single-playerSteam Achievements Steam | Trading Cards Partial | Controller Support Steam | Cloud Steam Leaderboards Remote | Play Together
250500,Single-playerFull controller
1322650,Single-playerSteam Achievements Full | controller supportProfile | Features Limited 
462680,
783990,Single-playerOnline PvPShared/Split | Screen PvPOnline | Co-opShared/Split Screen | Co-opDownloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards Steam Cloud Steam
750060,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Cloud
1034910,Single-playerSteam Achievements Steam | Trading Cards Partial | Controller Support Steam
577670,Single-playerSteam Achievements Partial | Controller Support
294570,
1322640,Single-playerSteam Achievements Partial | Controller Support Profile | Features Limited 
777770,Single-playerOnline PvPSteam | Achievements Steam Trading | Cards Steam Cloud Steam
594700,Single-playerOnline PvPShared/Split | Screen PvPOnline | Co-opShared/Split Screen | Co-opFull controller | supportSteam Cloud
282030,Single-playerSteam Trading
711990,Single-playerSteam Trading | Cards Steam Cloud
1165070,Single-playerOnline PvPCross-Platform | Multiplayer Downloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards Steam Workshop Steam | Cloud Steam Leaderboards Includes | level editorProfile | Features Limited 
920570,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards Steam Cloud
720750,Single-playerDownloadable Content Steam | Achievements Full controller
366260,Single-playerShared/Split Screen | Co-opSteam Achievements Full | controller supportSteam | Cloud Steam Leaderboards Remote | Play on | Phone Remote Play | on Tablet Remote | Play on | TVRemote Play
461620,Single-playerSteam Achievements Steam | Trading Cards Steam
950990,
733300,Single-playerSteam Achievements
463795,Single-playerDownloadable Content Steam | Achievements Steam Trading | Cards Captions availablePartial | Controller Support Steam
376946,Single-playerDownloadable Content Steam | Achievements Full controller | supportSteam Trading | Cards Steam Workshop Steam | Cloud Steam Leaderboards
676820,Single-playerSteam Achievements Steam | Cloud Commentary available
368430,Single-playerSteam Achievements Full | controller supportSteam | Trading Cards Steam | Cloud Remote Play | on TV
851670,Single-playerShared/Split Screen | PvPSteam Achievements Full | controller supportSteam | Cloud Steam Leaderboards Remote | Play Together
242880,Single-playerSteam Trading | Cards Partial Controller
55385,Single-playerDownloadable Content Steam | Achievements Partial Controller | Support Steam Cloud
1006220,Single-playerSteam Achievements
1145570,Single-playerSteam Achievements Profile | Features Limited 
635200,Single-playerOnline Co-opSteam | Achievements Steam Trading | Cards Steam Cloud
618970,Single-playerSteam Achievements Steam | Trading Cards Partial | Controller Support Steam
33100,Single-playerSteam Achievements Steam | Trading Cards Steam | Cloud Steam Leaderboards
987340,Single-playerCross-Platform Multiplayer Downloadable | Content Full controller | supportSteam Trading | Cards Steam Workshop In-App
789090,Single-playerSteam Achievements StatsSteam | Leaderboards Profile Features | Limited Requires agreement | to a | 3rd-party EULARainbow | Reactor EULA
836450,Single-playerSteam Achievements Captions
1098940,Single-playerPartial Controller
388790,Single-playerDownloadable Content Steam | Achievements Steam Trading | Cards Steam Cloud Valve | Anti-Cheat enabledStats Steam
